index,movieId,title,genres,director,,,,,,,,,,,,,,,,,,,,,
2388,3167,Carnal Knowledge (1971),Comedy|Drama,Tyler Perry,,,,,,,,,,,,,,,,,,,,,father son relationship helicopter fbi motel chase
2389,3168,Easy Rider (1969),Adventure|Drama,David Hayter,,,,,,,,,,,,,,,,,,,,,psychoanalysis comedian relationship problems advice experience
2390,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,Jon M. Chu,,,,,,,,,,,,,,,,,,,,,post traumatic stress  disorder japanese world war ii victim autobiography
2391,3171,Room at the Top (1959),Drama,Cory Edwards,,,,,,,,,,,,,,,,,,,,,germany child abuse pastor propaganda children
2392,3173,Any Given Sunday (1999),Drama,Terry George,,,,,,,,,,,,,,,,,,,,,istanbul australia post world war i farmer missing in action
2393,3174,Man on the Moon (1999),Comedy|Drama,Xavier Gens,,,,,,,,,,,,,,,,,,,,,male nudity female nudity sex killing sheriff
2394,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Kasi Lemmons,,,,,,,,,,,,,,,,,,,,,dual identity identity war on drugs jazz musician drug scene
2395,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,Brian A Miller,,,,,,,,,,,,,,,,,,,,,heavy metal live concert
2396,3177,Next Friday (2000),Comedy,Matt Dillon,,,,,,,,,,,,,,,,,,,,,sex slice of life hollywood drug hedonism
2397,3178,"Hurricane, The (1999)",Drama,Alejandro Amen,,,,,,,,,,,,,,,,,,,,,gun car bomb miniseries terrorism opec
2398,3179,Angela's Ashes (1999),Drama,James Cameron,,,,,,,,,,,,,,,,,,,,,istanbul australia post world war i farmer missing in action
2399,3181,Titus (1999),Drama,George Cukor,,,,,,,,,,,,,,,,,,,,,war army battlefield chivalry
2400,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,Jim Gillespie,,,,,,,,,,,,,,,,,,,,,florida insanity disembodied head zombie disembowelment
2401,3183,"Third Miracle, The (1999)",Drama,Luke Greenfield,,,,,,,,,,,,,,,,,,,,,revenge murder police corruption violence corrupt politician
2402,3185,Snow Falling on Cedars (1999),Drama,Alexander Payne,,,,,,,,,,,,,,,,,,,,,paris japanese identity underworld monopoly
2403,3186,"Girl, Interrupted (1999)",Drama,Jay Chandrasekhar,,,,,,,,,,,,,,,,,,,,,monster swordplay queen talisman marvel comic
2404,3189,My Dog Skip (1999),Children|Drama,John Carpenter,,,,,,,,,,,,,,,,,,,,,paranormal psychic skepticism
2405,3190,Supernova (2000),Adventure|Sci-Fi|Thriller,John Robert Hoffman,,,,,,,,,,,,,,,,,,,,,becoming an adult high school young people one night
2406,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,Malcolm D. Lee,,,,,,,,,,,,,,,,,,,,,criminal
2407,3194,"Way We Were, The (1973)",Drama|Romance,Joe Carnahan,,,,,,,,,,,,,,,,,,,,,adoption werewolf
2408,3196,Stalag 17 (1953),Drama|War,Kevin Greutert,,,,,,,,,,,,,,,,,,,,,underdog competition street gang hip-hop breakdance
2409,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,Michael Lehmann,,,,,,,,,,,,,,,,,,,,,wolf suspicion little red riding hood investigation burglary
2410,3198,Papillon (1973),Crime|Drama,John Fortenberry,,,,,,,,,,,,,,,,,,,,,rwanda refugee refugee camp militia murder
2411,3200,"Last Detail, The (1973)",Comedy|Drama,Daniel Barnz,,,,,,,,,,,,,,,,,,,,,assassin secret identity intelligence soviet union russia
2412,3201,Five Easy Pieces (1970),Drama,Alexandre Aja,,,,,,,,,,,,,,,,,,,,,musical based on stage musical woman director based on the bible nativity
2413,3203,Dead Calm (1989),Thriller,Sam Weisman,,,,,,,,,,,,,,,,,,,,,mobster justice retired missing missing daughter
2414,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,Niki Caro,,,,,,,,,,,,,,,,,,,,,istanbul australia post world war i farmer missing in action
2415,3206,Against All Odds (1984),Romance,Erik White,,,,,,,,,,,,,,,,,,,,,nanny haunted house channel islands parallel world photosensitivity
2416,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,Christian Robinson,,,,,,,,,,,,,,,,,,,,,android extraterrestrial technology space marine spaceman cryogenics
2417,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,Jason Moore,,,,,,,,,,,,,,,,,,,,,musical transformation flower girl colonel wager
2418,3211,"Cry in the Dark, A (1988)",Drama,Mike Tollin,,,,,,,,,,,,,,,,,,,,,secret blackmail fisherman police high school
2419,3213,Batman: Mask of the Phantasm (1993),Animation|Children,Sam Raimi,,,,,,,,,,,,,,,,,,,,,corruption robbery kidnapping nightclub male friendship
2420,3214,American Flyers (1985),Drama,Robert Harmon,,,,,,,,,,,,,,,,,,,,,california golf oscar award wine stag night
2421,3217,"Star Is Born, A (1937)",Drama,Trent Cooper,,,,,,,,,,,,,,,,,,,,,germany competition prostitute alcohol beer
2422,3219,Pacific Heights (1990),Mystery|Thriller,Gary Halvorson,,,,,,,,,,,,,,,,,,,,,female nudity nudity mask babysitter halloween
2423,3221,"Draughtsman's Contract, The (1982)",Drama,Antoine Fuqua,,,,,,,,,,,,,,,,,,,,,istanbul australia post world war i farmer missing in action
2424,3223,"Zed & Two Noughts, A (1985)",Drama,Nicholas Ray,,,,,,,,,,,,,,,,,,,,,best man
2425,3224,Woman in the Dunes (Suna no onna) (1964),Drama,Fede Alvarez,,,,,,,,,,,,,,,,,,,,,neo-nazi gun sniper fbi hitman
2426,3225,Down to You (2000),Comedy|Romance,Donald Petrie,,,,,,,,,,,,,,,,,,,,,survivor violence self help guru tricycle prosthetic arm
2427,3230,"Odessa File, The (1974)",Thriller,Paul Weitz,,,,,,,,,,,,,,,,,,,,,sex addiction laundromat
2428,3235,Where the Buffalo Roam (1980),Comedy,Sidney J. Furie,,,,,,,,,,,,,,,,,,,,,night life nightclub flower flower shop make a match
2429,3238,Eye of the Beholder (1999),Thriller,Ian Iqbal Rashid,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2430,3240,"Big Tease, The (1999)",Comedy,Wayne Kramer,,,,,,,,,,,,,,,,,,,,,ambush new mexico van family holiday axe in the head
2431,3241,"Cup, The (Phörpa) (1999)",Comedy,Rowdy Herrington,,,,,,,,,,,,,,,,,,,,,loser child prodigy
2432,3243,Encino Man (1992),Comedy,Jim Goddard,,,,,,,,,,,,,,,,,,,,,california small town coach championship woman director
2433,3244,"Goodbye Girl, The (1977)",Comedy|Romance,Neil Burger,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2434,3246,Malcolm X (1992),Drama,Noel Marshall,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2435,3247,Sister Act (1992),Comedy|Crime,Joel Schumacher,,,,,,,,,,,,,,,,,,,,,competition roommate college female friendship music
2436,3248,Sister Act 2: Back in the Habit (1993),Comedy,Andrea Di Stefano,,,,,,,,,,,,,,,,,,,,,beach baseball sport bikini party
2437,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,Richard Kelly,,,,,,,,,,,,,,,,,,,,,brother brother relationship money delivery airplane greed friendship
2438,3250,Alive (1993),Drama,Guillaume Ivernel,,,,,,,,,,,,,,,,,,,,,suicide asylum nightmare darkness supernatural
2439,3251,Agnes of God (1985),Drama|Mystery,Jack Smight,,,,,,,,,,,,,,,,,,,,,health inspector food intoxication
2440,3252,Scent of a Woman (1992),Drama,Todd Lincoln ,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2441,3253,Wayne's World (1992),Comedy,Howard Zieff,,,,,,,,,,,,,,,,,,,,,male nudity female nudity tattoo gambling corruption
2442,3254,Wayne's World 2 (1993),Comedy,Steven Shainberg,,,,,,,,,,,,,,,,,,,,,siege epic beijing
2443,3255,"League of Their Own, A (1992)",Comedy|Drama,Oliver Stone,,,,,,,,,,,,,,,,,,,,,remake demon necronomicon duringcreditsstinger
2444,3256,Patriot Games (1992),Action|Crime|Drama|Thriller,Ang Lee,,,,,,,,,,,,,,,,,,,,,beach greece tour bus tour guide viagra
2445,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,Julian Jarrold,,,,,,,,,,,,,,,,,,,,,usa president moderator musical music castingshow
2446,3258,Death Becomes Her (1992),Comedy|Fantasy,Joe Nussbaum,,,,,,,,,,,,,,,,,,,,,saving the world dc comics mountains nuclear missile u.s. army
2447,3259,Far and Away (1992),Adventure|Drama|Romance,Vadim Perelman,,,,,,,,,,,,,,,,,,,,,black people loss of sister dance stepping
2448,3260,Howards End (1992),Drama,Peter Weir,,,,,,,,,,,,,,,,,,,,,ice hockey racism pedophile throat slitting shot in the stomach
2449,3261,Singles (1992),Comedy|Drama|Romance,Bobby Farrelly,,,,,,,,,,,,,,,,,,,,,sport
2450,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,Rob Reiner,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2451,3263,White Men Can't Jump (1992),Comedy|Drama,Sidney Lumet,,,,,,,,,,,,,,,,,,,,,magic princess love rivalry vienna austria
2452,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,Todd Phillips,,,,,,,,,,,,,,,,,,,,,africa lion elephant vegetarian leopard
2453,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,Brian Robbins,,,,,,,,,,,,,,,,,,,,,journalism police drug scene murder drug lord
2454,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,Michel Hazanavicius,,,,,,,,,,,,,,,,,,,,,surfer murder murderer columbia telephone conversation
2455,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,David S. Goyer,,,,,,,,,,,,,,,,,,,,,suicide brother brother relationship spy prophecy middle east
2456,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,Wes Anderson,,,,,,,,,,,,,,,,,,,,,destroy future world supremacy best friend dragon
2457,3269,Forever Young (1992),Drama|Romance|Sci-Fi,Jonathan Liebesman,,,,,,,,,,,,,,,,,,,,,based on novel future post-apocalyptic war cockroach
2458,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,Cyrus Nowrasteh,,,,,,,,,,,,,,,,,,,,,experiment supernatural paranormal haunting disappearance
2459,3271,Of Mice and Men (1992),Drama,Perry Andelin Blake,,,,,,,,,,,,,,,,,,,,,neighbor child killed by animal writing class makeup artist bee sting
2460,3272,Bad Lieutenant (1992),Crime|Drama,Guillermo del Toro,,,,,,,,,,,,,,,,,,,,,photographer biography hair werewolf hypertrichosis
2461,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,John Whitesell,,,,,,,,,,,,,,,,,,,,,power fraud broker wall street finances
2462,3274,Single White Female (1992),Drama|Thriller,John Singleton,,,,,,,,,,,,,,,,,,,,,bowling based on novel servant country life jane austen
2463,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,Christian E. Christiansen,,,,,,,,,,,,,,,,,,,,,england judge irland new love empowerment
2464,3276,Gun Shy (2000),Comedy,Dennie Gordon,,,,,,,,,,,,,,,,,,,,,college romance sorority student snow white
2465,3280,"Baby, The (1973)",Horror,Sheldon Lettich,,,,,,,,,,,,,,,,,,,,,san francisco immigrant house intimidation iranian
2466,3281,"Brandon Teena Story, The (1998)",Documentary,Edgar Wright,,,,,,,,,,,,,,,,,,,,,individual philosophy poetry shakespeare professor
2467,3283,Minnie and Moskowitz (1971),Action,Diane English,,,,,,,,,,,,,,,,,,,,,gas station motel utah stupidity pill
2468,3284,They Might Be Giants (1971),Comedy|Mystery|Romance,Woody Allen,,,,,,,,,,,,,,,,,,,,,new york wife husband relationship restaurant platonic love orgasm
2469,3285,"Beach, The (2000)",Adventure|Drama,Peter Flinth,,,,,,,,,,,,,,,,,,,,,boston court malpractice alcoholic courtroom
2470,3286,Snow Day (2000),Comedy,Robert Iscove,,,,,,,,,,,,,,,,,,,,,female nudity sex sexism sperm bank erection
2471,3287,"Tigger Movie, The (2000)",Animation|Children,Peter Kosminsky,,,,,,,,,,,,,,,,,,,,,american football small town texas cheerleader sport
2472,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,Karyn Kusama,,,,,,,,,,,,,,,,,,,,,film producer film history movie studio hollywood dog
2473,3294,Eaten Alive (1977),Horror,Nick Gomez,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2474,3295,Raining Stones (1993),Drama,Woody Allen,,,,,,,,,,,,,,,,,,,,,new england first love eye patch search party devastation
2475,3296,To Sir with Love (1967),Drama,Allen Coulter,,,,,,,,,,,,,,,,,,,,,mass murder planned murder chain saw sadism knife
2476,3298,Boiler Room (2000),Crime|Drama|Thriller,Clare Kilner,,,,,,,,,,,,,,,,,,,,,egypt jesus christ gospel christian journey
2477,3299,Hanging Up (2000),Comedy|Drama,Richard Benjamin,,,,,,,,,,,,,,,,,,,,,aftercreditsstinger duringcreditsstinger
2478,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,Jonathan Demme,,,,,,,,,,,,,,,,,,,,,spain resistance servant anti hero fairy
2479,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,Josef Rusnak,,,,,,,,,,,,,,,,,,,,,dog
2480,3302,Beautiful People (1999),Comedy,Lance Rivera,,,,,,,,,,,,,,,,,,,,,single parent intolerance condom bootlegger fistfight
2481,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,Ronald Neame,,,,,,,,,,,,,,,,,,,,,jealousy roommate obsession campus love
2482,3306,"Circus, The (1928)",Comedy,Bruce Paltrow,,,,,,,,,,,,,,,,,,,,,parents kids relationship loss of parents looking for  birth parents meteorite janitor
2483,3307,City Lights (1931),Comedy|Drama|Romance,Woody Allen,,,,,,,,,,,,,,,,,,,,,loss of parents karate fighter revenge hong kong
2484,3308,"Flamingo Kid, The (1984)",Comedy|Drama,Adam Rifkin,,,,,,,,,,,,,,,,,,,,,village arrest police partner murder
2485,3310,"Kid, The (1921)",Comedy|Drama,Russell Mulcahy,,,,,,,,,,,,,,,,,,,,,beauty salon divorce woman director
2486,3313,Class Reunion (1982),Comedy,Susanne Bier,,,,,,,,,,,,,,,,,,,,,barcelona spain menage a trois author
2487,3315,Happy Go Lovely (1951),Musical,Kenneth Johnson,,,,,,,,,,,,,,,,,,,,,tv movie
2488,3316,Reindeer Games (2000),Action|Thriller,James Gray,,,,,,,,,,,,,,,,,,,,,soulmates new love platonic love lovers girlfriend
2489,3317,Wonder Boys (2000),Comedy|Drama,James Ivory,,,,,,,,,,,,,,,,,,,,,poison prison loss of family loss of father foster parents
2490,3323,Chain of Fools (2000),Comedy|Crime,Danny Boyle,,,,,,,,,,,,,,,,,,,,,bloodthirstiness high school sexual murder horror gore
2491,3324,Drowning Mona (2000),Comedy,Jessy Terrero,,,,,,,,,,,,,,,,,,,,,suspicion suspect investigation remake murder
2492,3325,"Next Best Thing, The (2000)",Comedy|Drama,Dany Boon,,,,,,,,,,,,,,,,,,,,,beach taxi driver world war ii radio coney island
2493,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Vicente Amorim,,,,,,,,,,,,,,,,,,,,,new york father son relationship grieving romantic drama young adult
2494,3327,Beyond the Mat (1999),Documentary,Gaspar No,,,,,,,,,,,,,,,,,,,,,woman director
2495,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,Amy Heckerling,,,,,,,,,,,,,,,,,,,,,alien spoof sneeze levitation message
2496,3329,The Year My Voice Broke (1987),Drama|Romance,Lasse Hallstr,,,,,,,,,,,,,,,,,,,,,gay aids homophobia jurors court
2497,3330,Splendor in the Grass (1961),Drama|Romance,Jme Salle,,,,,,,,,,,,,,,,,,,,,artificial intelligence simulation computer program virtual reality dystopia
2498,3331,My Tutor (1983),Drama,Tommy Lee Jones,,,,,,,,,,,,,,,,,,,,,comedy
2499,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,Jesse Vaughan,,,,,,,,,,,,,,,,,,,,,meteor disaster disaster film disaster movie
2500,3338,For All Mankind (1989),Documentary,Atom Egoyan,,,,,,,,,,,,,,,,,,,,,musical
2501,3341,Born Yesterday (1950),Comedy,William Bindley,,,,,,,,,,,,,,,,,,,,,blindness and impaired vision creative crisis film director
2502,3342,Birdy (1984),Drama|War,Wayne Beach,,,,,,,,,,,,,,,,,,,,,parents kids relationship kiss independent film youth drug
2503,3344,Blood Feast (1963),Horror,Grard Krawczyk,,,,,,,,,,,,,,,,,,,,,new york scotland swordplay sword cut-off head
2504,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,James Gunn,,,,,,,,,,,,,,,,,,,,,sadness loss of father junkie luxury heroin
2505,3347,Never Cry Wolf (1983),Adventure|Drama,Martin Brest,,,,,,,,,,,,,,,,,,,,,dc comics los angeles soldier military
2506,3350,"Raisin in the Sun, A (1961)",Drama,Chris Columbus,,,,,,,,,,,,,,,,,,,,,new york corruption sister sister relationship magic immigrant
2507,3353,"Closer You Get, The (2000)",Comedy|Romance,Leonard Nimoy,,,,,,,,,,,,,,,,,,,,,series of murders
2508,3354,Mission to Mars (2000),Sci-Fi,Sydney Pollack,,,,,,,,,,,,,,,,,,,,,amnesia art thief hypnotism heist movie duringcreditsstinger
2509,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,Tony Scott,,,,,,,,,,,,,,,,,,,,,black people hip-hop nightclub airplane chaos
2510,3357,East-West (Est-ouest) (1999),Drama|Romance,Ang Lee,,,,,,,,,,,,,,,,,,,,,clock tower jealousy cheating provence lie
2511,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,Sam Mendes,,,,,,,,,,,,,,,,,,,,,germany nazis nazism euthanasia
2512,3359,Breaking Away (1979),Comedy|Drama,Tom Hooper,,,,,,,,,,,,,,,,,,,,,prostitute hallucination strip club afterlife surrealism
2513,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,Ivan Reitman,,,,,,,,,,,,,,,,,,,,,vampire love woman director
2514,3361,Bull Durham (1988),Comedy|Drama|Romance,Udayan Prasad,,,,,,,,,,,,,,,,,,,,,japanese loyalty human animal relationship friendship friends
2515,3362,Dog Day Afternoon (1975),Crime|Drama,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2516,3363,American Graffiti (1973),Comedy|Drama,Yoon Je-kyoon,,,,,,,,,,,,,,,,,,,,,dancing based on novel revenge native american violence
2517,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,Morten Tyldum,,,,,,,,,,,,,,,,,,,,,sport basketball beautiful woman hit in crotch cross dressing
2518,3365,"Searchers, The (1956)",Drama|Western,Howard Zieff,,,,,,,,,,,,,,,,,,,,,destruction of a civilization turkey
2519,3368,"Big Country, The (1958)",Romance|Western,Michael Apted,,,,,,,,,,,,,,,,,,,,,sport independent film
2520,3370,Betrayed (1988),Drama|Thriller,Thor Freudenthal,,,,,,,,,,,,,,,,,,,,,based on novel love beautiful woman curse teenager
2521,3372,"Bridge at Remagen, The (1969)",Action|War,Andy Muschietti,,,,,,,,,,,,,,,,,,,,,handcuffs hitman love letter police operation japanese mafia
2522,3374,Daughters of the Dust (1991),Drama,Harold Ramis,,,,,,,,,,,,,,,,,,,,,small town mutant meteor meat alien
2523,3378,"Ogre, The (Unhold, Der) (1996)",Drama,Jeff Tremaine,,,,,,,,,,,,,,,,,,,,,california showdown undercover strip club investigation
2524,3379,On the Beach (1959),Drama,Stephen Frears,,,,,,,,,,,,,,,,,,,,,holiday burglar home invasion mischief booby trap
2525,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,Tim Burton,,,,,,,,,,,,,,,,,,,,,baby roommate bachelor party windeln
2526,3385,Volunteers (1985),Comedy,Tyler Perry,,,,,,,,,,,,,,,,,,,,,infidelity love friends cross dressing reputation
2527,3386,JFK (1991),Drama|Mystery|Thriller,Gillian Armstrong,,,,,,,,,,,,,,,,,,,,,lovesickness loss of lover fighter pilot self-discovery pilot
2528,3387,Who's Harry Crumb? (1989),Comedy|Mystery,James Watkins,,,,,,,,,,,,,,,,,,,,,flying martial arts taskmaster comb tiger
2529,3388,Harry and the Hendersons (1987),Children|Comedy,Simon West,,,,,,,,,,,,,,,,,,,,,male nudity female nudity adultery midlife crisis coming out
2530,3389,Let's Get Harry (1986),Action|Adventure,Shawn Levy,,,,,,,,,,,,,,,,,,,,,great britain radio monarchy radio transmission royal family
2531,3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,Michael Cimino,,,,,,,,,,,,,,,,,,,,,perfection delivery low intelligence jet engine twins separated at birth
2532,3391,Who's That Girl? (1987),Comedy,Barry Levinson,,,,,,,,,,,,,,,,,,,,,independent film
2533,3392,She-Devil (1989),Comedy,Jim Fall,,,,,,,,,,,,,,,,,,,,,prison africa southern usa rape black people
2534,3393,Date with an Angel (1987),Comedy|Fantasy|Romance,Ric Roman Waugh,,,,,,,,,,,,,,,,,,,,,helicopter beach loss of father giant wave tsunami
2535,3394,Blind Date (1987),Comedy|Romance,Michael Dougherty,,,,,,,,,,,,,,,,,,,,,gay england world war ii mathematician biography
2536,3395,Nadine (1987),Comedy,Robert Rodriguez,,,,,,,,,,,,,,,,,,,,,paris role of women
2537,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,Brian Gibson,,,,,,,,,,,,,,,,,,,,,country music female friendship biography loretta lynn washington state
